"","Time","TimeNum","Area","Volume","Volumeerr","Volumeerrmax","Levelerr"
"68",1998121,1998.5,7140.19,25.9939444983789,2.68315438031539,NA,0.005
"69",1998152,1998.58333333333,6859.91,23.7888319205042,2.64602617649984,NA,0.005
"70",1998182,1998.66666666667,6805.38,23.3541668637905,2.63859807962853,NA,0.005
"71",1998213,1998.75,6819.08,23.4635562400458,2.64047087696303,NA,0.005
"72",1998244,1998.83333333333,6788.68,23.2206530613885,2.63630914410857,NA,0.005
"73",1998274,1998.91666666667,6851.17,23.7192958458734,2.64484029362187,NA,0.005
"74",1998305,1999,NA,NA,NA,NA,NA
"75",1998335,1999.08333333333,NA,NA,NA,NA,NA
"76",1999001,1999.16666666667,NA,NA,NA,NA,NA
"77",1999032,1999.25,NA,NA,NA,NA,NA
"78",1999060,1999.33333333333,6681.03,22.3553747057367,2.62139175558483,NA,0.005
"79",1999091,1999.41666666667,6689.95,22.4273852462754,2.62263872530631,NA,0.005
"80",1999121,1999.5,6730.71,22.7557100482111,2.62831147326999,NA,0.005
"81",1999152,1999.58333333333,6725.83,22.7164636108343,2.62763447337444,NA,0.005
"82",1999182,1999.66666666667,6675.58,22.3113487430517,2.62062888717217,NA,0.005
"83",1999213,1999.75,6622.7,21.8830368540537,2.61318768017402,NA,0.005
"84",1999244,1999.83333333333,6485.51,20.7617822145748,2.59353958247824,NA,0.005
"85",1999274,1999.91666666667,6472.93,20.6582055181077,2.59171228231932,NA,0.005
"86",1999305,2000,NA,NA,NA,NA,NA
"87",1999335,2000.08333333333,NA,NA,NA,NA,NA
"88",2000001,2000.16666666667,NA,NA,NA,NA,NA
"89",2000032,2000.25,NA,NA,NA,NA,NA
"90",2000061,2000.33333333333,6553.48,21.3191657709113,2.60333723395316,NA,0.005
"91",2000092,2000.41666666667,NA,NA,NA,NA,NA
"92",2000122,2000.5,6428.71,20.2930640863209,2.58525386325167,NA,0.005
"93",2000153,2000.58333333333,6375.99,19.8555262804807,2.57748088723209,NA,0.005
"94",2000183,2000.66666666667,6293.04,19.1620323262584,2.56508477411496,NA,0.005
"95",2000214,2000.75,6258.9,18.8747360346322,2.55992211278938,NA,0.005
"96",2000245,2000.83333333333,6184.92,18.2482580237794,2.54860910310316,NA,0.005
"97",2000275,2000.91666666667,6040.65,17.009796554883,2.52602252275955,NA,0.005
"98",2000306,2001,NA,NA,NA,NA,NA
"99",2000336,2001.08333333333,NA,NA,NA,NA,NA
"100",2001001,2001.16666666667,NA,NA,NA,NA,NA
"101",2001032,2001.25,NA,NA,NA,NA,NA
"102",2001060,2001.33333333333,6017.67,16.8104698533159,2.52235983226539,NA,0.005
"103",2001091,2001.41666666667,6419.91,20.2201995147741,2.58396198073286,NA,0.005
"104",2001121,2001.5,5946.27,16.187215437311,2.51085855374234,NA,0.005
"105",2001152,2001.58333333333,5943.96,16.1669494667434,2.51048333686336,NA,0.005
"106",2001182,2001.66666666667,5786.34,14.7678061524097,2.48439204102677,NA,0.005
"107",2001213,2001.75,5690.71,13.9024295572445,2.46807251168937,NA,0.005
"108",2001244,2001.83333333333,5624.44,13.2947988001451,2.45653206790101,NA,0.005
"109",2001274,2001.91666666667,5488.93,12.0303947685913,2.43230692721379,NA,0.005
"110",2001305,2002,NA,NA,NA,NA,NA
"111",2001335,2002.08333333333,NA,NA,NA,NA,NA
"112",2002001,2002.16666666667,NA,NA,NA,NA,NA
"113",2002032,2002.25,NA,NA,NA,NA,NA
"114",2002060,2002.33333333333,5545.51,12.5620466208628,2.44252730903343,NA,0.005
"115",2002091,2002.41666666667,NA,NA,NA,NA,NA
"116",2002121,2002.5,5477.48,11.9221299257174,2.43021965031016,NA,0.005
"117",2002152,2002.58333333333,5445.58,11.6192689566769,2.42436999070103,NA,0.005
"118",2002182,2002.66666666667,5399.33,11.0130028100832,0.770902357473929,NA,0.00159765
"119",2002213,2002.75,5422.02,10.3471944461277,0.431933714506362,NA,0.0009
"120",2002244,2002.83333333333,5213.1,9.96337081474026,0.803765127829998,NA,0.00168003
"121",2002274,2002.91666666667,NA,9.22231500916778,0.542682478402425,NA,0.00114127
"122",2002305,2003,NA,8.93192298390418,0.569232505741955,NA,0.0012
"123",2002335,2003.08333333333,NA,8.28439119698085,1.31532248094502,NA,0.00278792
"124",2003001,2003.16666666667,NA,NA,NA,NA,NA
"125",2003032,2003.25,NA,11.9224647681382,2.86766680858743,NA,0.0059
"126",2003060,2003.33333333333,NA,NA,NA,NA,NA
"127",2003091,2003.41666666667,NA,9.66620541512067,1.00223758985293,NA,0.0021
"128",2003121,2003.5,5324.44,10.3631380517246,0.719983036591632,NA,0.0015
"129",2003152,2003.58333333333,NA,NA,NA,NA,NA
"130",2003182,2003.66666666667,5354.55,10.6082215155362,0.577135152921799,NA,0.0012
"131",2003213,2003.75,NA,9.94491292098544,1.52210226594985,NA,0.00318198
"132",2003244,2003.83333333333,NA,8.9086579730374,0.797136114942561,NA,0.00168077
"133",2003274,2003.91666666667,5160.99,8.62771351985006,1.13088072886526,NA,0.00239008
"134",2003305,2004,NA,8.69459055398968,0.473421026243423,NA,0.001
"135",2003335,2004.08333333333,NA,8.4250341917175,1.19916018097151,NA,0.0025387
"136",2004001,2004.16666666667,NA,8.81570156748343,0.361689002360429,NA,0.000763217
"137",2004032,2004.25,NA,9.14956517617922,0.427698353776939,NA,0.0009
"138",2004061,2004.33333333333,5327.93,9.22231500916777,0.523600361236207,NA,0.00110114
"139",2004092,2004.41666666667,5691.84,9.34987218622396,0.343256000084695,NA,0.00072111
"140",2004122,2004.5,5221.28,9.72130256331361,0.448544916196325,NA,0.000939415
"141",2004153,2004.58333333333,5324.39,8.9370943961287,0.467211079381273,NA,0.000984886
"142",2004183,2004.66666666667,NA,NA,NA,NA,NA
"143",2004214,2004.75,5021.39,7.74073253516646,0.696966939308112,NA,0.00148408
"144",2004245,2004.83333333333,5323.1,7.73062424659335,0.4695886309442,NA,0.001
"145",2004275,2004.91666666667,4882.76,5.91963094609565,1.84928252112423,NA,0.004
"146",2004306,2005,NA,6.69976148850847,0.773634789844828,NA,0.00166208
"147",2004336,2005.08333333333,NA,5.91279006238013,0.878356738332832,NA,0.0019
"148",2005001,2005.16666666667,NA,10.1033364948398,1.19742952849094,NA,0.0025
"149",2005032,2005.25,NA,11.0803252513377,0.917290338485556,NA,0.0019
"150",2005060,2005.33333333333,NA,NA,NA,NA,NA
"151",2005091,2005.41666666667,5268.07,7.42827841913903,1.63933425168425,NA,0.0035
"152",2005121,2005.5,5027,7.96868629601379,0.537010388425048,NA,0.00114127
"153",2005152,2005.58333333333,4957.04,7.65487417020219,0.516214995234294,NA,0.0011
"154",2005182,2005.66666666667,4900.45,6.11086324872059,1.85236800729841,NA,0.004
"155",2005213,2005.75,4914.14,6.40573421620203,0.664746369232492,NA,0.00143178
"156",2005244,2005.83333333333,5268.07,6.29989098018917,0.881321868024538,NA,0.0019
"157",2005274,2005.91666666667,4859.81,6.43284453183756,0.557266528991541,NA,0.0012
"158",2005305,2006,NA,6.12558967620711,0.623536054304475,NA,0.00134629
"159",2005335,2006.08333333333,NA,6.14520053205687,0.360308491621186,NA,0.000777817
"160",2006001,2006.16666666667,NA,NA,NA,NA,NA
"161",2006032,2006.25,NA,4.53455810310032,9.81924350388197,NA,0.0215
"162",2006060,2006.33333333333,4938.11,4.46324861164568,15.7464551902442,NA,0.0345
"163",2006091,2006.41666666667,4943.27,6.69976148850847,0.418915642363993,NA,0.0009
"164",2006121,2006.5,4878.47,7.24269668574513,1.21586104728156,NA,0.0026
"165",2006152,2006.58333333333,4845.28,6.05945671341462,0.601750148708979,NA,0.0013
"166",2006182,2006.66666666667,4746.33,4.81597013520973,0.514447621772763,NA,0.00112361
"167",2006213,2006.75,4679.12,3.87736962288645,0.478890850637107,NA,0.00105475
"168",2006244,2006.83333333333,4606.88,3.00574105658939,0.405423850525059,NA,0.0009
"169",2006274,2006.91666666667,4543.99,2.56139089075315,12.7881582949062,NA,0.0285036
"170",2006305,2007,NA,2.30519051489235,1.05566419896332,NA,0.0023585
"171",2006335,2007.08333333333,NA,2.25728722360509,1.25990099563555,NA,0.00281603
"172",2007001,2007.16666666667,NA,2.47661941279613,0.634393638465514,NA,0.0014151
"173",2007032,2007.25,NA,2.36684258706373,0.626993887243589,NA,0.0014
"174",2007060,2007.33333333333,4598.27,2.64859167170529,0.702809906501591,NA,0.00156525
"175",2007091,2007.41666666667,4624.98,3.02155651553239,1.80214271943508,NA,0.004
"176",2007121,2007.5,4556.85,2.72903252967226,1.52774827979066,NA,0.0034
"177",2007152,2007.58333333333,4522.49,1.73311510568166,1.24451063722049,NA,0.00279508
"178",2007182,2007.66666666667,4434.35,0.812748962412606,0.860853639303416,NA,0.00195
"179",2007213,2007.75,4383.36,-0.0771768473550907,5.95401661145809,NA,0.0136
"180",2007244,2007.83333333333,4324.44,-0.251713748787004,1.83571688057924,NA,0.0042
"181",2007274,2007.91666666667,4252.88,-0.931519977344031,1.08567665058757,NA,0.0025
"182",2007305,2008,NA,-1.79416501248883,1.08300571404388,NA,0.00251446
"183",2007335,2008.08333333333,NA,NA,NA,NA,NA
"184",2008001,2008.16666666667,NA,NA,NA,NA,NA
"185",2008032,2008.25,NA,2.43313953467123,2.13283169901493,NA,0.00475946
"186",2008061,2008.33333333333,NA,1.30347889776692,1.72958611934266,NA,0.0039
"187",2008092,2008.41666666667,4333.93,-0.399639622389067,0.523758272624248,NA,0.0012
"188",2008122,2008.5,4293.71,-0.390949000833551,1.44045356249501,NA,0.0033
"189",2008153,2008.58333333333,4263.26,-1.44984850223534,0.672932845301015,NA,0.00155724
"190",2008183,2008.66666666667,4199.41,-1.43279025781701,0.388981925183445,NA,0.0009
"191",2008214,2008.75,4142.04,-2.91857633403018,2.00255117660473,NA,0.0047
"192",2008245,2008.83333333333,4080.53,-3.71056510383296,21.7326642206727,NA,0.0514
"193",2008275,2008.91666666667,4036.76,-4.05564069879986,0.909667616494067,NA,0.0021587
"194",2008306,2009,NA,-4.63688504205815,1.81932201938551,NA,0.00434195
"195",2008336,2009.08333333333,NA,-5.65527874729852,9.16804542222375,NA,0.0221
"196",2009001,2009.16666666667,NA,-5.39344483542168,1.65606627088056,NA,0.00398176
"197",2009032,2009.25,NA,-4.56026728540188,0.461257003187325,NA,0.0011
"198",2009060,2009.33333333333,3976.39,-4.62600356450072,0.375853758458067,NA,0.000896908
"199",2009091,2009.41666666667,4071.76,-4.41481224821717,1.52116479677131,NA,0.0036225
"200",2009121,2009.5,4014.14,-4.64897312393441,0.67066406120466,NA,0.00160078
"201",2009152,2009.58333333333,3993.5,-4.79664243501752,0.564219363477778,NA,0.00134866
"202",2009182,2009.66666666667,3951.72,-5.83587196930529,0.620298968941813,NA,0.00149792
"203",2009213,2009.75,3866.9,-6.26155356221935,0.742811483195359,NA,0.00180131
"204",2009244,2009.83333333333,3873.6,-6.77608551460169,1.12486823038149,NA,0.00274169
"205",2009274,2009.91666666667,3862.79,-7.31401518061922,0.428024615963224,NA,0.00104881
"206",2009305,2010,NA,-7.8521510805211,0.667096926294288,NA,0.00164336
"207",2009335,2010.08333333333,NA,-8.60747247675357,2.41979445755994,NA,0.00600588
"208",2010001,2010.16666666667,NA,-8.01937588307432,0.572501709178514,NA,0.00141267
"209",2010032,2010.25,NA,-7.64432046468391,2.05220883698864,NA,0.00504511
"210",2010060,2010.33333333333,NA,-7.57856857051605,1.06254971503119,NA,0.00261045
"211",2010091,2010.41666666667,3920.71,-7.59921995808896,3.629196894353,NA,0.00891796
"212",2010121,2010.5,3898.11,-7.2944114561528,0.426936217085278,NA,0.00104594
"213",2010152,2010.58333333333,3834.76,-7.47519683173278,1.31855394579842,NA,0.00323608
"214",2010182,2010.66666666667,3812.01,-7.77025552811472,0.75569657568273,NA,0.00186011
"215",2010213,2010.75,3788.75,-8.29835173664545,1.00999572584397,NA,0.00249911
"216",2010244,2010.83333333333,3766.8,-8.52819296485659,0.473869824317534,NA,0.00117521
"217",2010274,2010.91666666667,3779.43,-8.33722831403588,1.71872333071463,NA,0.00425441
"218",2010305,2011,NA,-9.6524374141337,96.5805645314401,NA,0.242211
"219",2010335,2011.08333333333,NA,-7.9168203874227,3.19718191107635,NA,0.00788115
"220",2011001,2011.16666666667,NA,-7.00184824478525,0.441323091171289,NA,0.00107806
"221",2011032,2011.25,NA,-6.42187372208346,0.602294264655515,NA,0.00146287
"222",2011060,2011.33333333333,3905.69,-6.54084137675025,2.92564701190638,NA,0.00711425
"223",2011091,2011.41666666667,4069.23,-3.77156562899609,162.971806023422,NA,0.385674
"224",2011121,2011.5,4058.63,-5.10921844503191,7.00257300072237,NA,0.0167897
"225",2011152,2011.58333333333,4061.99,-4.42977901137063,1.5522218812886,NA,0.003697
"226",2011182,2011.66666666667,4012.43,-5.63548517352001,3.45871505020039,NA,0.00833577
"227",2011213,2011.75,3993.03,-6.01943000185679,1.4222638884358,NA,0.00344075
"228",2011244,2011.83333333333,3918.84,-5.99346870479826,0.38318356104849,NA,0.000926763
"229",2011274,2011.91666666667,3893.01,-6.91056812220076,0.581704481181246,NA,0.0014197
"230",2011305,2012,NA,-7.35512225434042,1.28721863847036,NA,0.00315542
"231",2011335,2012.08333333333,NA,-7.56977028675899,0.855821035200962,NA,0.00210238
"232",2012001,2012.16666666667,NA,-7.35704240704507,0.769411211581426,NA,0.00188613
"233",2012032,2012.25,NA,-6.63894683127097,0.174304295955331,NA,0.000424264
"234",2012061,2012.33333333333,NA,-6.67122196410041,1.84132821864649,NA,0.0044833
"235",2012092,2012.41666666667,NA,-5.72885014021088,160.546039600924,NA,0.387284
"236",2012122,2012.5,3876.13,-7.68442160912054,2.84627170327736,NA,0.007
"237",2012153,2012.58333333333,3845.79,-8.00305565793708,1.66151554107948,NA,0.00409919
"238",2012183,2012.66666666667,3803.64,-8.6558856165314,1.29487986496553,NA,0.00321541
"239",2012214,2012.75,3753.96,-9.48459703137217,6.29674897082014,NA,0.0157651
"240",2012245,2012.83333333333,3917.66,-10.6130812507953,5.09501047182235,NA,0.0129
"241",2012275,2012.91666666667,3704.8,-10.5975268237036,2.36728189493607,NA,0.00599277
"242",2012306,2013,NA,-10.9213981486894,5.69143658542102,NA,0.0144542
"243",2012336,2013.08333333333,NA,-11.4062643887785,8.69951847515813,NA,0.0222
"244",2013001,2013.16666666667,NA,-11.4276281195965,2.50743907708735,NA,0.0064
"245",2013032,2013.25,NA,-10.4025232559802,156.685281808874,NA,0.395882
"246",2013060,2013.33333333333,NA,-11.5698224635153,0.978091352677204,NA,0.0025
"247",2013091,2013.41666666667,3917.66,-9.80029146113745,0.238896390404402,NA,0.0006
"248",2013121,2013.5,3684.96,-10.5479387490375,2.21497964426328,NA,0.00560446
"249",2013152,2013.58333333333,3678.65,-11.7293117832062,3.69507751579322,NA,0.00945952
"250",2013182,2013.66666666667,3655,-11.6194957559592,2.86891656740234,NA,0.00733655
"251",2013213,2013.75,3599.62,-11.2903874295117,2.32298533813164,NA,0.00592115
"252",2013244,2013.83333333333,3557.68,-12.3562491165715,1.8339680402208,NA,0.00472417
"253",2013274,2013.91666666667,3502.77,-12.853976728421,1.52703213227895,NA,0.00395285
"254",2013305,2014,NA,-13.1761628876291,4.49362628274054,NA,0.011669
"255",2013335,2014.08333333333,NA,-13.9440437263122,8.799068429642,NA,0.0230217
"256",2014001,2014.16666666667,NA,-14.0839406862821,11.374254642747,NA,0.0298
"257",2014032,2014.25,NA,-12.9040864838069,0.386121410735082,NA,0.001
"258",2014060,2014.33333333333,NA,-12.9789789346895,0.980474356627034,NA,0.00254116
"259",2014091,2014.41666666667,3474.23,-13.609206224528,12.5091639337365,NA,0.0326218
"260",2014121,2014.5,3432.49,-13.8331608701286,0.764497100384537,NA,0.00199805
"261",2014152,2014.58333333333,3415.25,-13.2705014601441,0.854249550737993,NA,0.00222036
"262",2014182,2014.66666666667,3383.46,-14.5092909997424,3.77655124782391,NA,0.00993542
"263",2014213,2014.75,3319.6,-16.5750720660362,10.3594621981676,NA,0.0278
"264",2014244,2014.83333333333,NA,-13.8294374461445,147.953677646933,NA,0.38667
"265",2014274,2014.91666666667,3210.85,-15.6336731516146,1.18572311849903,NA,0.00315348
"266",2014305,2015,NA,-15.6757978655085,3.00870072901571,NA,0.008005
"267",2014335,2015.08333333333,NA,-16.5168535900127,149.005855103833,NA,0.399642
"268",2015001,2015.16666666667,NA,-16.798830886287,3.20555784623655,NA,0.00862047
"269",2015032,2015.25,NA,-16.2415838555314,1.14482876320224,NA,0.00306247
"270",2015060,2015.33333333333,3146.45,-16.2629547641298,0.939672830558467,NA,0.00251418
"271",2015091,2015.41666666667,3175.79,-16.0143578057523,4.57127637648438,NA,0.0122019
"272",2015121,2015.5,3194.51,-15.7114062243592,1.69128178190249,NA,0.00450139
"273",2015152,2015.58333333333,3181.64,-16.0967669046556,1.09537270039716,NA,0.00292613
"274",2015182,2015.66666666667,3118.06,-17.1333549686438,2.6624208540968,NA,0.00718246
"275",2015213,2015.75,3073.21,-17.3303346246319,1.28704567002444,NA,0.00347851
"276",2015244,2015.83333333333,3013.09,-17.7284272578036,1.76729477990753,NA,0.00479427
"277",2015274,2015.91666666667,2974.61,-18.4291930844346,0.932790562403158,NA,0.00254689
"278",2015305,2016,NA,-17.5771454673443,144.623055090856,NA,0.391777
"279",2015335,2016.08333333333,NA,-18.2864366444443,6.35700510181351,NA,0.0173344
"280",2016001,2016.16666666667,NA,-17.2358670585807,11.2579407999041,NA,0.0304
"281",2016032,2016.25,NA,-17.0043082578894,144.95086212214,NA,0.390562
"282",2016061,2016.33333333333,2959.08,-16.5102030877454,29.0476132407012,NA,0.0779024
"283",2016092,2016.41666666667,3009.59,-17.2566419204392,7.49566086898022,NA,0.0202446
"284",2016122,2016.5,3045.81,-17.2832892208324,2.82648906598595,NA,0.00763581
"285",2016153,2016.58333333333,3026.17,-17.9112031035804,10.9296359386058,NA,0.0297
"286",2016183,2016.66666666667,2998.94,-18.1306283014948,4.02481922193355,NA,0.0109592
"287",2016214,2016.75,2943.43,-19.0893096097806,0.795840654267977,NA,0.00218607
"288",2016245,2016.83333333333,2886.45,-19.0075420488224,1.49494858010795,NA,0.00410339
"289",2016275,2016.91666666667,2846.36,-19.7258485774247,2.8347262895258,NA,0.00783121
"290",2016306,2017,NA,-19.6597736912925,4.49656619501279,NA,0.0124149
"291",2016336,2017.08333333333,NA,-19.529673422972,0.369991155753862,NA,0.00102035
"292",2017001,2017.16666666667,NA,-19.6183868727811,1.30751055965122,NA,0.00360867
"293",2017032,2017.25,NA,-18.8764929151937,0.334799516786765,NA,0.000917878
"294",2017060,2017.33333333333,2777.63,-19.4665250817562,2.24946540476183,NA,0.0062
"295",2017091,2017.41666666667,2810.35,-19.7559787930014,2.06145207739562,NA,0.00569649
"296",2017121,2017.5,2830.67,-20.1766511397829,1.91828477020974,NA,0.00532061
"297",2017152,2017.58333333333,2804.71,-20.0403492808249,1.67522396072864,NA,0.00464088
"298",2017182,2017.66666666667,2787.49,-20.3996273354126,1.86160600791777,NA,0.00517349
"299",2017213,2017.75,2762.25,-20.1355934770248,0.319553101351977,NA,0.000886002
"300",2017244,2017.83333333333,2723.95,-20.9949604109985,1.753876816321,NA,0.00489923
"301",2017274,2017.91666666667,2695.01,-21.4509819934506,2.36240185580086,NA,0.00662462
"302",2017305,2018,NA,-21.0552982524013,0.243845447525152,NA,0.000681502
"303",2017335,2018.08333333333,NA,-21.1034363591973,1.66109438169111,NA,0.00464435
"304",2018001,2018.16666666667,NA,-21.380034828925,0.955234719911055,NA,0.00267706
"305",2018032,2018.25,NA,-20.8480527115644,0.793847122001174,NA,0.00221472
"306",2018060,2018.33333333333,NA,-20.0319266122238,2.54529219508944,NA,0.00705071
"307",2018091,2018.41666666667,2749.18,-20.1341956658641,0.268089347632129,NA,0.000743303
"308",2018121,2018.5,2800.52,-20.6659978630456,1.65141939603509,NA,0.0046
"309",2018152,2018.58333333333,2800.46,-20.5016199183372,4.63384030197099,NA,0.0128891
"310",2018182,2018.66666666667,2790.87,-19.0598435300538,222.611256610388,NA,0.611321
"311",2018213,2018.75,2742.2,-20.60039814436,5.02891367673571,NA,0.014
"312",2018244,2018.83333333333,2702.74,-20.749614712621,2.23982161952128,NA,0.00624349
"313",2018274,2018.91666666667,2666.41,-21.7647890683081,14.8672861539926,NA,0.0418
"314",2018305,2019,2683.41,-21.909773575743,1.42599103349552,NA,0.00401404
"315",2018335,2019.08333333333,NA,-22.4114660479085,205.070317665076,NA,0.579617
"316",2019001,2019.16666666667,NA,-21.2232647077015,1.44605266203478,NA,0.00404722
"317",2019032,2019.25,NA,-21.0445849214726,0.429406341640539,NA,0.0012
"318",2019060,2019.33333333333,NA,-21.0338657919096,2.23504975027141,NA,0.0062454
"319",2019091,2019.41666666667,2701.49,-21.7457090645258,222.976283376249,NA,0.626808
"320",2019121,2019.5,2684.16,-21.6302709217234,0.178037358453453,NA,0.0005
"321",2019152,2019.58333333333,2664.7,-21.7036076479985,1.30119253363336,NA,0.0036565
"322",2019182,2019.66666666667,2633.43,-22.5512193795263,196.20117657228,NA,0.55517
"323",2019213,2019.75,2594.64,-22.8666541525488,167.399847808526,NA,0.474857
"324",2019244,2019.83333333333,2547.48,-21.9562137722964,4.21091945606854,NA,0.0118579
"325",2019274,2019.91666666667,2526.22,-22.7785570081236,16.3473004578102,NA,0.0463397
"326",2019305,2020,2502.52,-21.4213223610115,17.4782179040776,NA,0.049
"327",2019335,2020.08333333333,NA,-20.6304898266782,4.83371730127623,NA,0.0134601
"328",2020001,2020.16666666667,NA,-21.2471413354064,48.1179422078549,NA,0.1347
"329",2020032,2020.25,NA,-24.7847309107758,314.693126824957,NA,0.905256
"330",2020061,2020.33333333333,NA,-20.2527056331388,8.79206543126908,NA,0.0244022
"331",2020092,2020.41666666667,2339.98,-21.7596343779449,6.5091618302578,NA,0.0183
"332",2020122,2020.5,2389.63,-22.5767109550048,23.8854839211525,NA,0.0676
"333",2020153,2020.58333333333,2467.66,-22.2048018136153,9.1079384249318,NA,0.0257
"334",2020183,2020.66666666667,2395.11,-20.8750880688087,17.4162029715113,NA,0.0486
"335",2020214,2020.75,2387.66,-23.3493314405096,83.4573279662551,NA,0.237624
"336",2020245,2020.83333333333,2313.38,-22.5332998353133,19.5507129167433,NA,0.0553127
